CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
50135489,WOW CAFE,Brooklyn,12,BRIGHTON   11 STREET,11235,9292313131,Eastern European,8/29/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,85,,,9/5/25,Cycle Inspection / Initial Inspection,40.58191438,-73.9563133,313,48,061004,3245361,3087070375,BK19,
50102800,D'LENNY RESTAURANT,Queens,1028,BEACH   20 STREET,11691,3479541209,Spanish,8/29/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,60,,,9/5/25,Cycle Inspection / Initial Inspection,40.60295894,-73.75317003,414,31,101001,4298257,4155610013,QN15,
50135489,WOW CAFE,Brooklyn,12,BRIGHTON   11 STREET,11235,9292313131,Eastern European,8/29/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,85,,,9/5/25,Cycle Inspection / Initial Inspection,40.58191438,-73.9563133,313,48,061004,3245361,3087070375,BK19,
50104853,KARAMELO BAR & KITCHEN,Manhattan,141,NAGLE AVENUE,10040,3478438268,Latin American,8/29/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,40,N,,9/5/25,Cycle Inspection / Initial Inspection,40.86102516,-73.92627471,112,10,028300,1064153,1021730025,MN35,
50146901,TRU BY HILTON HOTEL,Brooklyn,529,PRESIDENT STREET,11215,8482481706,American,8/29/25,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,27,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.67749511,-73.98530145,306,39,011900,3007376,3004410053,BK37,
50151954,KERRION K'S JAMAICAN RESTAURANT,Queens,14411,243RD ST,11422,5163018761,Caribbean,8/29/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.66018219,-73.7394377,413,31,065400,4288433,4135690031,QN05,
50117851,CAFE VALDEZ,Queens,4015,JUNCTION BLVD,11368,7188694236,Latin American,8/29/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.7486399,-73.86909781,404,21,037500,4040220,4016050064,QN26,
50171177,BK PIZZA,Brooklyn,190,EAST   98 STREET,11212,3476238965,Other,8/29/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,19,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.66263284,-73.92032044,317,41,089200,3100736,3046330013,BK81,
50102800,D'LENNY RESTAURANT,Queens,1028,BEACH   20 STREET,11691,3479541209,Spanish,8/29/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,60,,,9/5/25,Cycle Inspection / Initial Inspection,40.60295894,-73.75317003,414,31,101001,4298257,4155610013,QN15,
50109514,THE OAKLEAF,Bronx,4280,KATONAH AVENUE,10470,9146186597,Irish,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,31,,,9/5/25,Cycle Inspection / Initial Inspection,40.89797655,-73.86725439,212,11,045101,2019373,2033840005,BX62,
50008834,DUNKIN,Bronx,1592,WESTCHESTER AVENUE,10472,7324062445,Donuts,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.82912083,-73.87584424,209,18,004800,2023991,2037430045,BX55,
50143980,BISTRO 509,Queens,20520,JAMAICA AVE,11423,9174456776,Creole,8/29/25,Establishment re-opened by DOHMH.,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,2,Z,8/29/25,9/5/25,Cycle Inspection / Reopening Inspection,40.71367621,-73.75477488,412,27,050000,4231684,4108340033,QN07,
50117893,WE JUICING,Queens,16546,BAISLEY BLVD,11434,9177709055,"Juice, Smoothies, Fruit Salads",8/29/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11,A,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.67918353,-73.77817108,412,28,033402,4436354,4124950002,QN02,
50146901,TRU BY HILTON HOTEL,Brooklyn,529,PRESIDENT STREET,11215,8482481706,American,8/29/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,27,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.67749511,-73.98530145,306,39,011900,3007376,3004410053,BK37,
50013019,STARBUCKS,Brooklyn,405,UNION AVENUE,11211,2126159700,Coffee/Tea,8/29/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.71253101,-73.95138658,301,34,051300,3335754,3023720001,BK73,
50118468,FITO,Manhattan,4736,BROADWAY,10040,6467891844,Latin American,8/29/25,Violations were cited in the following area(s).,06B,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",Critical,36,,,9/5/25,Cycle Inspection / Initial Inspection,40.86497609,-73.92827327,112,10,028700,1064225,1021750039,MN35,
41457638,FINEST DUMPLING RESTAURANT,Manhattan,25B,HENRY STREET,10002,2126088962,Chinese,8/29/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.71287337,-73.99625577,103,01,000800,1003398,1002800002,MN27,
50112561,DUNKIN'/BASKIN ROBBINS,Manhattan,65,EAST   34 STREET,10016,6469749114,Donuts,8/29/25,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,29,,,9/5/25,Cycle Inspection / Initial Inspection,40.74743687,-73.98217497,106,02,007400,1017105,1008640035,MN17,
50150729,KENNEDY FRIED CHICKEN,Manhattan,197,MADISON STREET,10002,3474384328,Other,8/29/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,34,N,,9/5/25,Cycle Inspection / Initial Inspection,40.71261776,-73.99036171,103,01,000600,1003253,1002730020,MN28,
50140498,EVEN HOTEL KITCHEN & BAR,Brooklyn,46,NEVINS STREET,11217,7185523804,American,8/29/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,40,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.68741971,-73.98176199,302,33,003700,3413739,3001660040,BK38,
50135623,TYANG GELAYS GRILL,Queens,6828,ROOSEVELT AVE,11377,3472422792,Filipino,8/29/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,24,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.74625561,-73.89690606,402,26,026300,4030314,4013000031,QN63,
41671103,ALFIE'S,Manhattan,800,9 AVENUE,10019,2127572390,Irish,8/29/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,31,,,9/5/25,Cycle Inspection / Initial Inspection,40.76544869,-73.98750212,104,03,013300,1025389,1010440001,MN15,
50064820,LA VECINA,Queens,3066,STEINWAY ST,11103,7187558942,Latin American,8/29/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,21,,,9/5/25,Cycle Inspection / Initial Inspection,40.76231452,-73.91628766,401,22,015500,4010687,4006600176,QN70,
41283714,CPS EVENTS AT THE PLAZA,Manhattan,768,5 AVENUE,10019,2125490520,American,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.76414814,-73.97395063,105,04,011201,1035253,1012747504,MN17,
50151373,QUEENS COFFEE SHOP BAR RESTAURANT,Queens,10845,ROOSEVELT AVE,11368,3474197940,Latin American,8/29/25,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,61,N,,9/5/25,Cycle Inspection / Initial Inspection,40.75086129,-73.85828379,403,21,040100,4044834,4017800065,QN26,
50151373,QUEENS COFFEE SHOP BAR RESTAURANT,Queens,10845,ROOSEVELT AVE,11368,3474197940,Latin American,8/29/25,Violations were cited in the following area(s).,15-21,"Flavored tobacco products sold, offered for sale",Not Applicable,,,,9/5/25,Smoke-Free Air Act / Initial Inspection,40.75086129,-73.85828379,403,21,040100,4044834,4017800065,QN26,
50118468,FITO,Manhattan,4736,BROADWAY,10040,6467891844,Latin American,8/29/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,36,,,9/5/25,Cycle Inspection / Initial Inspection,40.86497609,-73.92827327,112,10,028700,1064225,1021750039,MN35,
50120714,J. NAZCA PALACE,Queens,3514,JUNCTION BLVD,11368,7182551884,Peruvian,8/29/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12,A,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.75303441,-73.87165178,403,21,027300,4529557,4014690012,QN28,
50135489,WOW CAFE,Brooklyn,12,BRIGHTON   11 STREET,11235,9292313131,Eastern European,8/29/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,85,,,9/5/25,Cycle Inspection / Initial Inspection,40.58191438,-73.9563133,313,48,061004,3245361,3087070375,BK19,
41374209,JOHN'S FRIED CHICKEN,Manhattan,512,WEST  207 STREET,10034,2125676489,Chicken,8/29/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,24,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.8649483,-73.91946609,112,10,029300,1064780,1022220025,MN01,
50171789,HALAL MUNCHIES,Brooklyn,375,FLATBUSH AVENUE,11238,3473999576,Middle Eastern,8/29/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,15,,,9/5/25,Pre-permit (Operational) / Reopening Inspection,40.67657039,-73.97200572,308,35,016300,3331281,3011640001,BK64,
50125004,SABOR ATLIXCO,Queens,4408,BROADWAY,11103,3474475339,Mexican,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.75738172,-73.91564776,401,26,015900,4012370,4007070037,QN70,
50125790,UNDER PRESSURE,Queens,3019,31ST AVE,11106,3472330318,Coffee/Tea,8/29/25,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,22,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.76462001,-73.92402453,401,22,006300,4007606,4005910020,QN70,
50135623,TYANG GELAYS GRILL,Queens,6828,ROOSEVELT AVE,11377,3472422792,Filipino,8/29/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,24,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.74625561,-73.89690606,402,26,026300,4030314,4013000031,QN63,
50171789,HALAL MUNCHIES,Brooklyn,375,FLATBUSH AVENUE,11238,3473999576,Middle Eastern,8/29/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,15,,,9/5/25,Pre-permit (Operational) / Reopening Inspection,40.67657039,-73.97200572,308,35,016300,3331281,3011640001,BK64,
50112118,BLUE MOUNTAIN REST & BAKERY,Brooklyn,959,FLATBUSH AVENUE,11226,7182822968,Caribbean,8/29/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.64814401,-73.95819771,314,40,079400,3117365,3051090004,BK95,
50136989,HOT SPOT GRILL & JERK,Bronx,4850,WHITE PLAINS ROAD,10470,3473266244,Caribbean,8/29/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,23,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.9065722,-73.84881213,212,11,044200,2071934,2051160025,BX62,
50171177,BK PIZZA,Brooklyn,190,EAST   98 STREET,11212,3476238965,Other,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,19,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.66263284,-73.92032044,317,41,089200,3100736,3046330013,BK81,
50136989,HOT SPOT GRILL & JERK,Bronx,4850,WHITE PLAINS ROAD,10470,3473266244,Caribbean,8/29/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,23,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.9065722,-73.84881213,212,11,044200,2071934,2051160025,BX62,
50041720,GRILL 21,Manhattan,346,EAST   21 STREET,10010,2124735950,Filipino,8/29/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,65,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.73576027,-73.97988316,106,02,006400,1020542,1009267501,MN21,
50041720,GRILL 21,Manhattan,346,EAST   21 STREET,10010,2124735950,Filipino,8/29/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,65,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.73576027,-73.97988316,106,02,006400,1020542,1009267501,MN21,
50138117,BOITHAK KHANA KITCHEN & SWEETS,Brooklyn,1102,LIBERTY AVENUE,11208,7186298242,Bangladeshi,8/29/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,47,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.67846378,-73.86862319,305,37,118800,3094359,3042010018,BK83,
50151373,QUEENS COFFEE SHOP BAR RESTAURANT,Queens,10845,ROOSEVELT AVE,11368,3474197940,Latin American,8/29/25,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,61,N,,9/5/25,Cycle Inspection / Initial Inspection,40.75086129,-73.85828379,403,21,040100,4044834,4017800065,QN26,
50129050,CREME CUISINE,Brooklyn,1031,EAST   92 STREET,11236,7182887666,Caribbean,8/29/25,Establishment re-opened by DOHMH.,,,Not Applicable,0,Z,8/29/25,9/5/25,Cycle Inspection / Reopening Inspection,40.64384366,-73.90781029,318,46,096400,3229213,3081610036,BK50,
41677470,ESPLANADE STATEN ISLAND,Staten Island,1415,RICHMOND AVENUE,10314,7186985000,American,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.61375749,-74.15803906,502,50,029104,5030658,5015440025,SI05,
50057566,DOMINO'S,Queens,24722D,S CONDUIT AVE,11422,7187178877,Pizza,8/29/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.6653413,-73.7306547,413,31,065600,,4,QN05,
41283714,CPS EVENTS AT THE PLAZA,Manhattan,768,5 AVENUE,10019,2125490520,American,8/29/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.76414814,-73.97395063,105,04,011201,1035253,1012747504,MN17,
50151954,KERRION K'S JAMAICAN RESTAURANT,Queens,14411,243RD ST,11422,5163018761,Caribbean,8/29/25,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.66018219,-73.7394377,413,31,065400,4288433,4135690031,QN05,
50151373,QUEENS COFFEE SHOP BAR RESTAURANT,Queens,10845,ROOSEVELT AVE,11368,3474197940,Latin American,8/29/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,61,N,,9/5/25,Cycle Inspection / Initial Inspection,40.75086129,-73.85828379,403,21,040100,4044834,4017800065,QN26,
40876361,SAN REMO PIZZERIA,Brooklyn,1408,CORTELYOU ROAD,11226,7182824915,Pizza,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.64089186,-73.96511331,314,40,052000,3118674,3051570004,BK42,
50135489,WOW CAFE,Brooklyn,12,BRIGHTON   11 STREET,11235,9292313131,Eastern European,8/29/25,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,85,,,9/5/25,Cycle Inspection / Initial Inspection,40.58191438,-73.9563133,313,48,061004,3245361,3087070375,BK19,
50140498,EVEN HOTEL KITCHEN & BAR,Brooklyn,46,NEVINS STREET,11217,7185523804,American,8/29/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,40,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.68741971,-73.98176199,302,33,003700,3413739,3001660040,BK38,
50094762,ZHONG ZHONG NOODLES,Manhattan,568,MAIN STREET,10044,6468700005,Chinese,8/29/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,45,,,9/5/25,Cycle Inspection / Initial Inspection,40.76255072,-73.94938616,108,05,023801,1089341,1013730030,MN31,
50072130,NISI,Manhattan,549,MAIN STREET,10044,2127521517,American,8/29/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,27,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.76183725,-73.94975491,108,05,023801,1084704,1013737505,MN31,
50112561,DUNKIN'/BASKIN ROBBINS,Manhattan,65,EAST   34 STREET,10016,6469749114,Donuts,8/29/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,29,,,9/5/25,Cycle Inspection / Initial Inspection,40.74743687,-73.98217497,106,02,007400,1017105,1008640035,MN17,
41348416,JAYSE CATERING,Brooklyn,261,HURON STREET,11222,9172027252,American,8/29/25,Violations were cited in the following area(s).,09A,"Swollen, leaking, rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled DO NOT USE",Not Critical,25,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.7334293,-73.95053776,301,33,057900,3064224,3025240039,BK76,
50118731,DON POLLO,Queens,8302,95TH AVE,11416,3473068879,Peruvian,8/29/25,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,24,,,9/5/25,Cycle Inspection / Initial Inspection,40.68424467,-73.85745961,409,32,003600,4187262,4090160001,QN53,
41457638,FINEST DUMPLING RESTAURANT,Manhattan,25B,HENRY STREET,10002,2126088962,Chinese,8/29/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A,8/29/25,9/5/25,Cycle Inspection / Initial Inspection,40.71287337,-73.99625577,103,01,000800,1003398,1002800002,MN27,
50173662,BUFFALO WILD WINGS GO,Queens,11414C,SUTPHIN BLVD,11434,3474140884,Chicken,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/29/25,9/5/25,Pre-permit (Operational) / Initial Inspection,40.6859454,-73.79365665,412,28,019000,4539584,4119800008,QN76,
50117851,CAFE VALDEZ,Queens,4015,JUNCTION BLVD,11368,7188694236,Latin American,8/29/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.7486399,-73.86909781,404,21,037500,4040220,4016050064,QN26,
50118731,DON POLLO,Queens,8302,95TH AVE,11416,3473068879,Peruvian,8/29/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,24,,,9/5/25,Cycle Inspection / Initial Inspection,40.68424467,-73.85745961,409,32,003600,4187262,4090160001,QN53,
50171238,SUSHI & SIPS CAFE @ STUDENT UNION BUILDING,Queens,22205,56TH AVE,11364,3472339724,Asian/Asian Fusion,8/29/25,No violations were recorded at the time of this inspection.,,,Not Applicable,0,,,9/5/25,Pre-permit (Non-operational) / Compliance Inspection,40.75392371,-73.75646694,411,23,138501,4439440,4074900002,QN42,
50143929,Jersey Mikes Subs,Staten Island,2714,HYLAN BOULEVARD,10306,7186190365,Sandwiches,8/29/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,21,,,9/5/25,Cycle Inspection / Initial Inspection,40.56625909,-74.11397264,502,50,012806,5107587,5039830013,SI25,
50080773,PLOWSHARES COFFEE ROASTERS,Manhattan,1351,AMSTERDAM AVENUE,10027,9178483257,Coffee/Tea,8/29/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,59,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.8138638,-73.95589312,109,07,020901,1059561,1019660108,MN09,
50120714,J. NAZCA PALACE,Queens,3514,JUNCTION BLVD,11368,7182551884,Peruvian,8/29/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.75303441,-73.87165178,403,21,027300,4529557,4014690012,QN28,
50080773,PLOWSHARES COFFEE ROASTERS,Manhattan,1351,AMSTERDAM AVENUE,10027,9178483257,Coffee/Tea,8/29/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,59,Z,8/29/25,9/5/25,Cycle Inspection / Re-inspection,40.8138638,-73.95589312,109,07,020901,1059561,1019660108,MN09,
