CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
50045730,LE BOTANISTA,Manhattan,833,LEXINGTON AVENUE,10065,3978378979,Vegan,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,7,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.76508754,-73.96608047,108,04,012000,1042116,1013980054,MN40,
50135640,MARISCOS EL SUBMARINO,Brooklyn,222,FRANKLIN STREET,11222,3472618162,Seafood,8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,118,N,,9/5/25,Cycle Inspection / Initial Inspection,40.73324568,-73.9581369,301,33,056300,3064138,3025220007,BK76,
50109137,JUICY KING CRAB EXPRESS,Bronx,786,ALLERTON AVENUE,10467,4433608118,Creole/Cajun,8/26/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,12,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.86548342,-73.86398965,211,13,032800,2051508,2044390076,BX07,
50129626,UNCLE TED'S,Manhattan,38,EAST    8 STREET,10003,2127771395,Chinese,8/26/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,29,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.73140047,-73.99436765,102,02,005900,1008834,1005480012,MN23,
50088644,EL JEFE CANTINA SPORTS BAR,Manhattan,186,DYCKMAN STREET,10040,6464550155,Mexican,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.86437115,-73.92653491,112,10,028700,1064230,1021750061,MN35,
50018098,EDEN WOK,Manhattan,43,EAST   34 STREET,10016,2127258100,Jewish/Kosher,8/26/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,25,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.74757965,-73.98251057,106,04,007400,1017114,1008647501,MN17,
50146979,SHAHI KITCHEN,Queens,16716,HILLSIDE AVE,11432,9297335811,Bangladeshi,8/26/25,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,36,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.70980611,-73.79537879,412,24,046000,4210084,4098180075,QN61,
50159410,GRIZZLY COFFEE,Brooklyn,992,CONEY ISLAND AVENUE,11230,3475278080,Coffee/Tea,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,86,,,9/5/25,Pre-permit (Operational) / Compliance Inspection,40.63337999,-73.96710603,314,45,048200,3128002,3054250082,BK42,
50114909,CHIPOTLE MEXICAN GRILL #3957,Bronx,2902,3 AVENUE,10455,3478834845,Mexican,8/26/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,26,,,9/5/25,Cycle Inspection / Initial Inspection,40.81686379,-73.91637774,201,17,007100,2001160,2023620007,BX34,
41636931,GOTHAM CAFE,Manhattan,1298,2 AVENUE,10065,2127170457,Sandwiches,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.76638663,-73.96010875,108,05,011800,1044753,1014430001,MN31,
50116310,JOSE LUIS LITTLE ITALY,Manhattan,115,MULBERRY STREET,10013,3477542168,Italian,8/26/25,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,58,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71767676,-73.99823597,102,01,004100,1079550,1002060022,MN24,
50135640,MARISCOS EL SUBMARINO,Brooklyn,222,FRANKLIN STREET,11222,3472618162,Seafood,8/26/25,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,118,N,,9/5/25,Cycle Inspection / Initial Inspection,40.73324568,-73.9581369,301,33,056300,3064138,3025220007,BK76,
50146979,SHAHI KITCHEN,Queens,16716,HILLSIDE AVE,11432,9297335811,Bangladeshi,8/26/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,36,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.70980611,-73.79537879,412,24,046000,4210084,4098180075,QN61,
40364443,CRIMINAL COURT BLDG CAFETERIA,Manhattan,100,CENTRE STREET,10013,2129621037,American,8/26/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,9,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71607657,-74.0014249,101,01,002900,1079000,1001670001,MN27,
50135640,MARISCOS EL SUBMARINO,Brooklyn,222,FRANKLIN STREET,11222,3472618162,Seafood,8/26/25,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,118,N,,9/5/25,Cycle Inspection / Initial Inspection,40.73324568,-73.9581369,301,33,056300,3064138,3025220007,BK76,
50147669,KUNG FU TEA,Queens,16108,CROSSBAY BLVD,11414,6469631665,Other,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.65547683,-73.83897128,410,32,089200,4294012,4140480068,QN57,
50068205,YE GARDEN,Queens,7102,FRESH POND RD,11385,7184173666,Chinese,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.7017062,-73.89490145,405,30,058300,4454898,4035380020,QN20,
50148086,NAGLES BAGELS,Brooklyn,378,TOMPKINS AVENUE,11216,6463348245,Bagels/Pretzels,8/26/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.68439379,-73.94413465,303,36,026700,3052009,3018290039,BK75,
50003214,WILLIAMSBURG PIZZA,Manhattan,277,BROOME STREET,10002,2122264455,Pizza,8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,28,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71844498,-73.99133849,103,01,001800,1005436,1004130014,MN27,
50040952,FRESH SWAN BAKERY,Manhattan,88,EAST BROADWAY,10002,2122265333,Bakery Products/Desserts,8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71373788,-73.9940914,103,01,000800,1066526,1002820044,MN27,
50113707,MAMAN,Manhattan,211,WEST BROADWAY,10013,6468828682,Mediterranean,8/26/25,Violations were cited in the following area(s).,03A,"Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.",Critical,20,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71893369,-74.00652234,101,01,003300,1079278,1001787502,MN24,
50147669,KUNG FU TEA,Queens,16108,CROSSBAY BLVD,11414,6469631665,Other,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,4,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.65547683,-73.83897128,410,32,089200,4294012,4140480068,QN57,
50016346,SHAKE SHACK,Manhattan,600,3 AVENUE,10016,6466684880,Hamburgers,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,22,,,9/5/25,Cycle Inspection / Initial Inspection,40.74897277,-73.9757828,106,04,008000,1019483,1008950045,MN20,
50174896,HUEJOTZINGO MIXED RESTAURANT,Brooklyn,646,MANHATTAN AVENUE,11222,3476109232,Tex-Mex,8/26/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,144,N,,9/5/25,Pre-permit (Non-operational) / Initial Inspection,40.72439379,-73.95113617,301,33,056900,3066106,3026470040,BK76,
50109440,CRIF DOGS / PLEASE DON'T TELL,Manhattan,113,SAINT MARKS PLACE,10009,6469228524,Hotdogs,8/26/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25,,,9/5/25,Cycle Inspection / Initial Inspection,40.72729615,-73.98457966,103,02,003200,1005885,1004360040,MN22,
50062554,LA CASA DEL POLLO AND JUICE BAR,Manhattan,4231,BROADWAY,10033,2127955500,Spanish,8/26/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,35,,,9/5/25,Cycle Inspection / Initial Inspection,40.84926197,-73.93671588,112,10,026500,1064269,1021760050,MN36,
40559634,TICK TOCK DINER/ BUTCHER AND THE BANKER,Manhattan,481,8 AVENUE,10001,2122688444,American,8/26/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,40,,,9/5/25,Cycle Inspection / Initial Inspection,40.75228806,-73.9934022,104,03,011100,1013561,1007580037,MN13,
41708320,CATSKILL BAGEL CO.,Brooklyn,1416,CORTELYOU ROAD,11226,7182825049,Bagels/Pretzels,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,50,,,9/5/25,Cycle Inspection / Initial Inspection,40.64091381,-73.96506646,314,40,052000,3118678,3051570008,BK42,
41670427,IRISH HAVEN,Brooklyn,5721,4 AVENUE,11220,7184399893,Irish,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.64237264,-74.01681315,307,38,007400,3337333,3008470001,BK32,
50122008,BROWN BUTTER CREAMERY,Brooklyn,375,TOMPKINS AVENUE,11216,9173342518,Frozen Desserts,8/26/25,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,9,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.68486592,-73.94420636,303,36,026700,,3,BK75,
50088651,GLENDALE BAGELS,Queens,6935,MYRTLE AVE,11385,7183811363,American,8/26/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,36,,,9/5/25,Cycle Inspection / Initial Inspection,40.70187724,-73.88170477,405,30,062500,4089698,4036850054,QN19,
50062554,LA CASA DEL POLLO AND JUICE BAR,Manhattan,4231,BROADWAY,10033,2127955500,Spanish,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,35,,,9/5/25,Cycle Inspection / Initial Inspection,40.84926197,-73.93671588,112,10,026500,1064269,1021760050,MN36,
50116647,CRAZY FRUITS,Bronx,3120,BAINBRIDGE AVENUE,10467,9145486310,"Juice, Smoothies, Fruit Salads",8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,20,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.87424249,-73.87931776,207,11,042300,2018115,2033410034,BX43,
50135640,MARISCOS EL SUBMARINO,Brooklyn,222,FRANKLIN STREET,11222,3472618162,Seafood,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,118,N,,9/5/25,Cycle Inspection / Initial Inspection,40.73324568,-73.9581369,301,33,056300,3064138,3025220007,BK76,
50006275,GO CATERING,Manhattan,58,LISPENARD STREET,10013,2129244502,American,8/26/25,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,9/5/25,Administrative Miscellaneous / Re-inspection,40.71955416,-74.00295095,101,01,003300,1002306,1001940031,MN24,
50108319,KFC/TACO BELL,Brooklyn,10830,FLATLANDS AVENUE,11236,9177965620,Chicken,8/26/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,19,,,9/5/25,Cycle Inspection / Initial Inspection,40.64911657,-73.89228905,318,46,101800,3231520,3082350010,BK50,
50019273,SUBWAY,Manhattan,221,EAST BROADWAY,10002,9173882499,Sandwiches,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,30,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71431369,-73.98696705,103,01,000201,1003735,1002860040,MN28,
50073820,ROSE FLOWER KITCHEN,Bronx,383,BEDFORD PARK BOULEVARD,10458,7183643542,Chinese,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,45,,,9/5/25,Cycle Inspection / Initial Inspection,40.86769287,-73.88397211,207,11,041500,2016429,2032800003,BX05,
50099005,MomenTea Kitchen,Manhattan,213,WEST   40 STREET,10018,5164262270,Asian/Asian Fusion,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,139,,,9/5/25,Cycle Inspection / Initial Inspection,40.75503244,-73.98855443,105,03,011300,1024645,1010120025,MN17,
50099005,MomenTea Kitchen,Manhattan,213,WEST   40 STREET,10018,5164262270,Asian/Asian Fusion,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,139,,,9/5/25,Cycle Inspection / Initial Inspection,40.75503244,-73.98855443,105,03,011300,1024645,1010120025,MN17,
50088651,GLENDALE BAGELS,Queens,6935,MYRTLE AVE,11385,7183811363,American,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,36,,,9/5/25,Cycle Inspection / Initial Inspection,40.70187724,-73.88170477,405,30,062500,4089698,4036850054,QN19,
50121207,THIERRY ATLAN,Manhattan,436,WEST BROADWAY,10012,2016870721,Bakery Products/Desserts,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.72543623,-74.00119059,102,01,004900,1007733,1005020023,MN24,
50099005,MomenTea Kitchen,Manhattan,213,WEST   40 STREET,10018,5164262270,Asian/Asian Fusion,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,139,,,9/5/25,Cycle Inspection / Initial Inspection,40.75503244,-73.98855443,105,03,011300,1024645,1010120025,MN17,
50115677,10TH FL CATERING,Manhattan,10,COLUMBUS CIRCLE,10019,2032531590,American,8/26/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.76780849,-73.98226697,104,03,014500,1026318,1010497501,MN14,
50126992,WE VILLAGE CORP,Queens,15304,NORTHERN BLVD,11354,7187990321,Korean,8/26/25,Violations were cited in the following area(s).,28-05,"Food adulterated or misbranded. Adulterated or misbranded food possessed, being manufactured, produced, packed, sold, offered for sale, delivered or given away",Not Critical,21,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.76482569,-73.81178618,407,20,115500,4119197,4052660015,QN51,
50129050,CREME CUISINE,Brooklyn,1031,EAST   92 STREET,11236,7182887666,Caribbean,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,58,,,9/5/25,Cycle Inspection / Initial Inspection,40.64384366,-73.90781029,318,46,096400,3229213,3081610036,BK50,
50174896,HUEJOTZINGO MIXED RESTAURANT,Brooklyn,646,MANHATTAN AVENUE,11222,3476109232,Tex-Mex,8/26/25,Violations were cited in the following area(s).,05H,No approved written standard operating procedure for avoiding contamination by refillable returnable containers.,Critical,144,N,,9/5/25,Pre-permit (Non-operational) / Initial Inspection,40.72439379,-73.95113617,301,33,056900,3066106,3026470040,BK76,
50000549,ANASSA TAVERNA,Manhattan,200,EAST   60 STREET,10022,2123715200,Greek,8/26/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,37,,,9/5/25,Cycle Inspection / Initial Inspection,40.76202431,-73.96579686,108,05,011000,1043356,1014140045,MN31,
50109440,CRIF DOGS / PLEASE DON'T TELL,Manhattan,113,SAINT MARKS PLACE,10009,6469228524,Hotdogs,8/26/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,25,,,9/5/25,Cycle Inspection / Initial Inspection,40.72729615,-73.98457966,103,02,003200,1005885,1004360040,MN22,
50016346,SHAKE SHACK,Manhattan,600,3 AVENUE,10016,6466684880,Hamburgers,8/26/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,22,,,9/5/25,Cycle Inspection / Initial Inspection,40.74897277,-73.9757828,106,04,008000,1019483,1008950045,MN20,
50155979,BEST FOOD & COFFEE RESTAURANT,Manhattan,274,EAST    3 STREET,10009,3478812219,Spanish,8/26/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,24,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.72147107,-73.98015445,103,02,002202,1004355,1003720010,MN28,
50149829,LA ESQUINA,Manhattan,421,8 AVENUE,10001,2129207434,Mexican,8/26/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,12,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.75060833,-73.99462228,104,03,010300,1084820,1007557501,MN13,
50136734,CAFE W,Queens,3529,154TH ST,11354,7187990264,Bakery Products/Desserts,8/26/25,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,9/5/25,Administrative Miscellaneous / Re-inspection,40.76581224,-73.81083394,407,19,117100,4620344,4052650010,QN51,
50115043,ALL & SUNDRY,Manhattan,312,WEST   58 STREET,10019,6469644703,American,8/26/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,27,,,9/5/25,Cycle Inspection / Initial Inspection,40.76766314,-73.98304319,104,03,013900,1026056,1010480041,MN15,
50087206,SMØR,Manhattan,441,EAST   12 STREET,10009,6464788391,Scandinavian,8/26/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.72948339,-73.9822736,103,02,003400,1005999,1004400038,MN22,
50013026,CHIPOTLE MEXICAN GRILL,Manhattan,1020,3 AVENUE,10065,6463603229,Tex-Mex,8/26/25,Violations were cited in the following area(s).,20-08,Failure to post or conspicuously post healthy eating information,Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.7625129,-73.96589046,108,04,011402,1041928,1013950037,MN40,
50114909,CHIPOTLE MEXICAN GRILL #3957,Bronx,2902,3 AVENUE,10455,3478834845,Mexican,8/26/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,26,,,9/5/25,Cycle Inspection / Initial Inspection,40.81686379,-73.91637774,201,17,007100,2001160,2023620007,BX34,
50126992,WE VILLAGE CORP,Queens,15304,NORTHERN BLVD,11354,7187990321,Korean,8/26/25,Violations were cited in the following area(s).,08B,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,21,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.76482569,-73.81178618,407,20,115500,4119197,4052660015,QN51,
50115677,10TH FL CATERING,Manhattan,10,COLUMBUS CIRCLE,10019,2032531590,American,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.76780849,-73.98226697,104,03,014500,1026318,1010497501,MN14,
50125601,BURGER & SHAKE CO,Manhattan,1625,AMSTERDAM AVENUE,10031,9175802855,American,8/26/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,11,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.82231507,-73.94972352,109,09,022700,1061193,1020570029,MN04,
50116310,JOSE LUIS LITTLE ITALY,Manhattan,115,MULBERRY STREET,10013,3477542168,Italian,8/26/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,58,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71767676,-73.99823597,102,01,004100,1079550,1002060022,MN24,
50109137,JUICY KING CRAB EXPRESS,Bronx,786,ALLERTON AVENUE,10467,4433608118,Creole/Cajun,8/26/25,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,12,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.86548342,-73.86398965,211,13,032800,2051508,2044390076,BX07,
40559634,TICK TOCK DINER/ BUTCHER AND THE BANKER,Manhattan,481,8 AVENUE,10001,2122688444,American,8/26/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,40,,,9/5/25,Cycle Inspection / Initial Inspection,40.75228806,-73.9934022,104,03,011100,1013561,1007580037,MN13,
50142256,LOS TACOS NO.1,Manhattan,201,WEST   33 STREET,10001,6197409242,Mexican,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.75042423,-73.99135236,105,03,010100,1014385,1007837501,MN17,
50122008,BROWN BUTTER CREAMERY,Brooklyn,375,TOMPKINS AVENUE,11216,9173342518,Frozen Desserts,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.68486592,-73.94420636,303,36,026700,,3,BK75,
50019273,SUBWAY,Manhattan,221,EAST BROADWAY,10002,9173882499,Sandwiches,8/26/25,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,30,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71431369,-73.98696705,103,01,000201,1003735,1002860040,MN28,
