CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE
50101959,CHOCK FULL O' NUT,Brooklyn,1701,AVENUE M,11230,6464962867,Coffee/Tea,9/5/24,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12,A
50116682,BAMBINA BLUE,Manhattan,23,CLEVELAND PLACE,10012,4355130424,Frozen Desserts,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11,A
50147215,REY'S SMOOTHIE,Bronx,1320,JEROME AVENUE,10452,3473733485,"Juice, Smoothies, Fruit Salads",9/5/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,142,N
50153589,G.O.A.T CAFÉ,Manhattan,124,EAST   14 STREET,10003,7164662713,Coffee/Tea,9/5/24,Violations were cited in the following area(s).,05H,No approved written standard operating procedure for avoiding contamination by refillable returnable containers.,Critical,35,N
50154024,KAI PERA,Brooklyn,1312,AVENUE J,11230,7326104604,Jewish/Kosher,9/5/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,36,Z
50148086,NAGLES BAGELS,Brooklyn,378,TOMPKINS AVENUE,11216,6463348245,Bagels/Pretzels,9/5/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12,A
50055399,MCDONALD'S,Manhattan,490,8 AVENUE,10001,9179652018,Hamburgers,9/5/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A
50079814,NO. 1 RESTAURANT,Manhattan,4480,BROADWAY,10040,2123041360,Chinese/Cuban,9/5/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A
50110379,PICNIC GARDEN BBQ BUFFET,Queens,15405,NORTHERN BLVD,11354,7188865050,Barbecue,9/5/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,18,
50151950,LA DULCE BAKERY,Queens,10606,JAMAICA AVE,11418,3478691330,Bakery Products/Desserts,9/5/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,27,N
41551165,SUNRISE MART,Manhattan,12,EAST   41 STREET,10017,6463809280,Asian/Asian Fusion,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,51,Z
50153343,HOLY COW BURGERS,Brooklyn,1460,FULTON STREET,11216,7183106092,Hamburgers,9/5/24,Violations were cited in the following area(s).,28-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,20,N
50147215,REY'S SMOOTHIE,Bronx,1320,JEROME AVENUE,10452,3473733485,"Juice, Smoothies, Fruit Salads",9/5/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,142,N
50073904,PORTAL LATINO RESTAURANT,Brooklyn,217,SMITH STREET,11201,7182461416,Spanish,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,26,Z
50106062,BROADWAY PIZZA,Manhattan,2709,BROADWAY,10025,2128649298,Pizza,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,51,Z
50144489,JALAPENOS PIZZA,Bronx,239,BEDFORD PARK BOULEVARD,10458,9149186888,Pizza,9/5/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,28,N
50109386,UPSIDE PIZZA,Manhattan,51,SPRING STREET,10012,9174092989,Pizza,9/5/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,22,Z
50144489,JALAPENOS PIZZA,Bronx,239,BEDFORD PARK BOULEVARD,10458,9149186888,Pizza,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,28,N
50130516,SHAKE SHACK NEW YORK,Manhattan,131,RIVINGTON STREET,10002,6469910223,Hamburgers,9/5/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A
50152288,SON DEL NORTH,Manhattan,177,ORCHARD STREET,10002,9297398835,Latin American,9/5/24,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,24,N
50106062,BROADWAY PIZZA,Manhattan,2709,BROADWAY,10025,2128649298,Pizza,9/5/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,51,Z
50150570,PANERA BREAD #6366,Bronx,46,W 225TH ST,10463,7184756051,American,9/5/24,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,
50097040,TWO BOOTS WEST VILLAGE,Manhattan,101,7 AVENUE SOUTH,10014,6468632668,Pizza,9/5/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,29,
50136082,MAM,Manhattan,70,FORSYTH STREET,10002,3475315165,Asian/Asian Fusion,9/5/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,27,N
50101688,KENEDY CHICKEN & PIZZA,Bronx,1560,WATSON AVENUE,10472,9292631697,Chicken,9/5/24,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,
50144489,JALAPENOS PIZZA,Bronx,239,BEDFORD PARK BOULEVARD,10458,9149186888,Pizza,9/5/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,28,N
