CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
50171789,HALAL MUNCHIES,Brooklyn,375,FLATBUSH AVENUE,11238,3473999576,Middle Eastern,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,72,,,9/5/25,Pre-permit (Operational) / Re-inspection,40.67657039,-73.97200572,308,35,016300,3331281,3011640001,BK64,
50128247,POKE BURRITO ASTORIA,Queens,3707,30TH AVE,11103,9293280041,Hawaiian,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.76457081,-73.91642921,401,22,006502,4010732,4006610046,QN70,
50171135,CAFE BRONCO,Bronx,2155,UNIVERSITY AVENUE,10453,2125821629,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,37,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.85738754,-73.90969663,205,14,024900,2100248,2032220062,BX36,
50099704,MASTER'S PIZZERIA,Brooklyn,5201,5 AVENUE,11220,7184396012,Pizza,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,43,,,9/5/25,Cycle Inspection / Initial Inspection,40.64388841,-74.01156336,307,38,010000,3013942,3008080009,BK34,
50108876,BOBO'S CRAB SHACK,Bronx,2450,GRAND CONCOURSE,10458,9176051616,Seafood,8/27/25,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,23,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.8611132,-73.89784805,205,15,023702,2013592,2031520069,BX05,
50062458,NY BAKERY CAFE,Queens,3206,30TH AVE,11102,7182671010,Bakery Products/Desserts,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,49,,,9/5/25,Cycle Inspection / Initial Inspection,40.76643735,-73.92043404,401,22,006300,4008550,4006160035,QN70,
41662362,HAPPY GARDEN,Brooklyn,370,UTICA AVENUE,11213,7184676618,Chinese,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,30,,,9/5/25,Cycle Inspection / Initial Inspection,40.66559341,-73.93143706,309,35,035100,3038127,3014140046,BK61,
50078890,BARKING DOG,Manhattan,1678,3 AVENUE,10128,2128311800,American,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,50,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.78398214,-73.95022562,108,05,015801,1048432,1015230033,MN40,
50118036,BUND DUMPLING HOUSE,Queens,2508,BROADWAY,11106,7189715465,Chinese,8/27/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,55,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.76329699,-73.92821353,401,22,005300,4007156,4005800020,QN70,
50171789,HALAL MUNCHIES,Brooklyn,375,FLATBUSH AVENUE,11238,3473999576,Middle Eastern,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,72,,,9/5/25,Pre-permit (Operational) / Re-inspection,40.67657039,-73.97200572,308,35,016300,3331281,3011640001,BK64,
41290548,STARBUCKS,Manhattan,14,WEST   23 STREET,10010,2123672050,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,30,,,9/5/25,Cycle Inspection / Initial Inspection,40.74185775,-73.99034664,105,03,005800,1015568,1008240047,MN13,
50062458,NY BAKERY CAFE,Queens,3206,30TH AVE,11102,7182671010,Bakery Products/Desserts,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,49,,,9/5/25,Cycle Inspection / Initial Inspection,40.76643735,-73.92043404,401,22,006300,4008550,4006160035,QN70,
50139024,KIKU ASIAN BISTRO,Brooklyn,2,LINCOLN PLACE,11217,7186383366,Japanese,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.67751888,-73.97922662,306,39,013100,3019590,3009500009,BK37,
50137353,COLIMA TAQUERIA,Bronx,608,EAST  187 STREET,10458,3474596134,Mexican,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,25,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.85537778,-73.88725072,206,15,039100,2012141,2030730047,BX06,
50110743,AJI FUSION SUSHI,Brooklyn,201,5 AVENUE,11217,7188772466,Asian/Asian Fusion,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.67659408,-73.98031928,306,39,013100,3019762,3009530003,BK37,
50090498,OCHI JERK PLACE,Queens,12614,MERRICK BLVD,11434,3474264768,Caribbean,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,11,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.68185764,-73.76609459,412,27,033401,4270272,4125260001,QN08,
50149716,YAYA TEA GRAMERCY,Manhattan,284,3 AVENUE,10010,9172614676,Japanese,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,41,N,,9/5/25,Cycle Inspection / Initial Inspection,40.73831623,-73.98353062,106,02,006800,1018020,1008780036,MN21,
50137370,POPEYES,Staten Island,2655,RICHMOND AVENUE,10314,9294793028,Chicken,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.58229742,-74.16905259,502,51,027702,5039658,5024000180,SI24,
50078793,BARZOLA,Queens,3301,BROADWAY,11106,7189563012,Latin American,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,35,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.76116961,-73.92366028,401,22,006100,4008876,4006230008,QN70,
50118936,WHEATFIELD BAKERY,Brooklyn,1315,AVENUE U,11229,7183368002,Bakery Products/Desserts,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,30,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.59865549,-73.95802716,315,48,058200,3198032,3073180043,BK25,
50111584,TIANXIA ASIAN CUISINE,Queens,5908A,MAIN ST,11355,9172506848,Chinese,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05C,"Food contact surface, refillable, reusable containers, or equipment improperly constructed, placed or maintained. Unacceptable material used. Culinary sink or other acceptable method not provided for washing food.",Critical,67,,,9/5/25,Cycle Inspection / Re-inspection,40.74371016,-73.82566071,407,20,080301,4439946,4063810033,QN62,
50138922,XINGYUE EATERY,Queens,14952,41ST AVE,11355,9293007288,Chinese,8/27/25,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,31,,,9/5/25,Cycle Inspection / Initial Inspection,40.76243113,-73.81447149,407,20,116700,4114896,4050560025,QN51,
50072800,ROCHDALE CHICKEN AND FISH,Queens,11829,GUY R BREWER BLVD,11434,7185937674,Chicken,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,24,,,9/5/25,Cycle Inspection / Initial Inspection,40.68294068,-73.78222559,412,27,028400,4267633,4123540005,QN76,
50086573,MIKE'S DELI,Bronx,2344,ARTHUR AVENUE,10458,7182955033,Italian,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,23,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.8542401,-73.8886733,206,15,039100,2012125,2030730013,BX06,
50118940,POPEYES,Manhattan,14,EAST   23 STREET,10010,6467264343,Chicken,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.74111376,-73.9885857,105,02,005600,1016302,1008510062,MN13,
50164527,HC CAMPUS EATS (LOCATED INSIDE HUNTER COLLEGE. ENTRANCE IS ON 68TH STREET & LEXINGTON AVE),Manhattan,695,PARK AVENUE,10065,5187769037,Armenian,8/27/25,Violations were cited in the following area(s).,03A,"Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.",Critical,37,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.76896567,-73.96536727,108,04,012000,1081419,1014030001,MN40,
50062458,NY BAKERY CAFE,Queens,3206,30TH AVE,11102,7182671010,Bakery Products/Desserts,8/27/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,49,,,9/5/25,Cycle Inspection / Initial Inspection,40.76643735,-73.92043404,401,22,006300,4008550,4006160035,QN70,
50173611,TIGER BITES/STUDENT UNION KITCHEN,Queens,22205,56TH AVE,11364,7186316244,American,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,8/27/25,9/5/25,Pre-permit (Operational) / Initial Inspection,40.75392371,-73.75646694,411,23,138501,4439440,4074900002,QN42,
50111584,TIANXIA ASIAN CUISINE,Queens,5908A,MAIN ST,11355,9172506848,Chinese,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,67,,,9/5/25,Cycle Inspection / Re-inspection,40.74371016,-73.82566071,407,20,080301,4439946,4063810033,QN62,
50071988,HALSEY BAR & GRILL,Brooklyn,4404,AVENUE H,11234,3475872688,Caribbean,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches in facility's food or non-food area.,Critical,62,,,9/5/25,Cycle Inspection / Initial Inspection,40.63248735,-73.93397154,318,45,072600,3214218,3077480041,BK58,
41696014,NOISETTE,Queens,2421,STEINWAY STREET,11103,7184406450,French,8/27/25,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.76860163,-73.91113159,401,22,014100,4011502,4006860008,QN70,
50171789,HALAL MUNCHIES,Brooklyn,375,FLATBUSH AVENUE,11238,3473999576,Middle Eastern,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,72,,,9/5/25,Pre-permit (Operational) / Re-inspection,40.67657039,-73.97200572,308,35,016300,3331281,3011640001,BK64,
50067288,UNITED KITCHEN,Brooklyn,766,LIBERTY AVENUE,11208,7182775162,Chinese,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,26,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.67660045,-73.8815623,305,37,116600,3088708,3039880022,BK82,
50137370,POPEYES,Staten Island,2655,RICHMOND AVENUE,10314,9294793028,Chicken,8/27/25,Violations were cited in the following area(s).,08B,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,13,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.58229742,-74.16905259,502,51,027702,5039658,5024000180,SI24,
50134656,LEIDYLICIOUS BAKE SHOP,Queens,11066,QUEENS BLVD,11375,2129206207,Bakery Products/Desserts,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,17,,,9/5/25,Cycle Inspection / Initial Inspection,40.71916377,-73.8388601,406,29,076901,4078799,4032927501,QN17,
50139745,REAL FRUIT BUBBLE TEA,Staten Island,2655,RICHMOND AVENUE,10314,2014913450,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,19-06,"Providing single-use, non-compostable plastic straws to customers without customer request (including providing such straws at a self-serve station)",Not Critical,,,,9/5/25,Administrative Miscellaneous / Re-inspection,40.58229742,-74.16905259,502,51,027702,5039658,5024000180,SI24,
41696014,NOISETTE,Queens,2421,STEINWAY STREET,11103,7184406450,French,8/27/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,63,,,9/5/25,Cycle Inspection / Initial Inspection,40.76860163,-73.91113159,401,22,014100,4011502,4006860008,QN70,
50138915,QUEENS BAGEL AND DELICATESSEN,Queens,11520,QUEENS BLVD,11375,7188982020,American,8/27/25,Violations were cited in the following area(s).,10A,"Toilet facility not maintained or provided with toilet paper, waste receptacle or self-closing door.",Not Critical,33,,,9/5/25,Cycle Inspection / Initial Inspection,40.71629374,-73.83379152,406,29,076902,4079940,4033420037,QN17,
50139024,KIKU ASIAN BISTRO,Brooklyn,2,LINCOLN PLACE,11217,7186383366,Japanese,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.67751888,-73.97922662,306,39,013100,3019590,3009500009,BK37,
40391979,SUTTON CAFE RESTAURANT,Manhattan,1026,FIRST AVENUE,10022,2124219184,American,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,25,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.75777465,-73.96329399,106,05,010601,1040466,1013680001,MN19,
41418978,BAGEL EXPRESS III,Manhattan,340,3 AVENUE,10010,2122134700,Bagels/Pretzels,8/27/25,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,58,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.74020442,-73.98215526,106,02,006800,1018109,1008810040,MN21,
41704348,B&H DAIRY,Manhattan,127,SECOND AVENUE,10003,2125058065,Jewish/Kosher,8/27/25,Violations were cited in the following area(s).,09A,"Swollen, leaking, rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled DO NOT USE",Not Critical,9,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.72835327,-73.98785187,103,02,003800,1006679,1004630031,MN22,
50071988,HALSEY BAR & GRILL,Brooklyn,4404,AVENUE H,11234,3475872688,Caribbean,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,62,,,9/5/25,Cycle Inspection / Initial Inspection,40.63248735,-73.93397154,318,45,072600,3214218,3077480041,BK58,
50171135,CAFE BRONCO,Bronx,2155,UNIVERSITY AVENUE,10453,2125821629,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,37,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.85738754,-73.90969663,205,14,024900,2100248,2032220062,BX36,
50118936,WHEATFIELD BAKERY,Brooklyn,1315,AVENUE U,11229,7183368002,Bakery Products/Desserts,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.59865549,-73.95802716,315,48,058200,3198032,3073180043,BK25,
50121502,XING SHENG,Bronx,115,FEATHERBED LANE,10452,7182992336,Chinese,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.84615465,-73.91880219,205,14,021502,2008815,2028760051,BX36,
41427803,HAMPTON INN,Queens,102-40,DITMARS BOULEVARD,11369,7186726600,Continental,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.76829884,-73.86753192,403,21,035700,4618555,4016400020,QN27,
40396464,ESS-A-BAGEL,Manhattan,831,THIRD AVENUE,10022,2129801010,Bagels/Pretzels,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.75621495,-73.97046695,106,04,009800,1038454,1013240048,MN19,
50154039,AMAR BARI,Brooklyn,1075,LIBERTY AVENUE,11208,9172507577,Bangladeshi,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,55,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.67834681,-73.86954637,305,37,119000,3093593,3041710029,BK83,
40970385,SOFIA,Brooklyn,8406,3 AVENUE,11209,7186804242,Italian,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,8,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.62487457,-74.03049058,310,43,006200,3152718,3060240039,BK31,
50098045,CROWN FRIED CHICKEN GRILL & SALAD,Brooklyn,2962,FULTON STREET,11208,7182350300,Chicken,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,73,,,9/5/25,Cycle Inspection / Re-inspection,40.67970043,-73.88536404,305,37,117000,3087995,3039540017,BK82,
50139024,KIKU ASIAN BISTRO,Brooklyn,2,LINCOLN PLACE,11217,7186383366,Japanese,8/27/25,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.67751888,-73.97922662,306,39,013100,3019590,3009500009,BK37,
50105027,MARISCOS EL SUBMARINO,Queens,8805,ROOSEVELT AVE,11372,7186852780,Seafood,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.74824093,-73.87817905,403,21,027700,4530071,4014760106,QN28,
50128616,MORA BAKERY,Bronx,534,EAST  138 STREET,10454,3473394383,Bakery Products/Desserts,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,36,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.80709929,-73.91819981,201,08,002500,2000041,2022650037,BX39,
50137819,SUSHIICHI,Manhattan,640,10 AVENUE,10036,6465089187,Japanese,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.76174928,-73.99391024,104,03,012100,1026437,1010550003,MN15,
50110709,MAMAN,Manhattan,1424,3 AVENUE,10028,6464767660,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,9,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.77541282,-73.95647832,108,05,014000,1047526,1015090039,MN40,
50120274,SUPER NICE COFFEE AND BAKERY,Manhattan,196,WEST  108 STREET,10025,5168496039,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,21,,,9/5/25,Cycle Inspection / Initial Inspection,40.80166092,-73.96460252,107,07,019300,1055992,1018620061,MN09,
50129502,8-BIT BITES,Brooklyn,113,COURT STREET,11201,3473842336,American,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,39,,,9/5/25,Cycle Inspection / Initial Inspection,40.6905856,-73.99192268,302,33,000900,3339392,3002710020,BK09,
50171238,SUSHI & SIPS CAFE @ STUDENT UNION BUILDING,Queens,22205,56TH AVE,11364,3472339724,Asian/Asian Fusion,8/27/25,Violations were cited in the following area(s).,05F,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",Critical,33,N,,9/5/25,Pre-permit (Non-operational) / Re-inspection,40.75392371,-73.75646694,411,23,138501,4439440,4074900002,QN42,
50007733,LOK HIN,Bronx,299,BROOK AVENUE,10454,7184024171,Chinese,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.80905916,-73.91835995,201,08,003900,2000338,2022850046,BX39,
50103908,MICHELADA HOUSE II,Queens,8819,ROOSEVELT AVE,11372,2124706157,Mexican,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,21,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.74825181,-73.8780852,403,21,027700,4444853,4014760100,QN28,
50167999,atomic wings,Brooklyn,438,UTICA AVENUE,11213,2252490847,Middle Eastern,8/27/25,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,35,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.66366942,-73.93160845,309,41,035500,3330715,3014240043,BK63,
50111584,TIANXIA ASIAN CUISINE,Queens,5908A,MAIN ST,11355,9172506848,Chinese,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,67,,,9/5/25,Cycle Inspection / Re-inspection,40.74371016,-73.82566071,407,20,080301,4439946,4063810033,QN62,
50117982,MCDONALD'S,Manhattan,336,EAST   23 STREET,10010,2124193872,American,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,7,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.73743732,-73.97987904,106,02,006400,1020579,1009287503,MN21,
41427803,HAMPTON INN,Queens,102-40,DITMARS BOULEVARD,11369,7186726600,Continental,8/27/25,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,12,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.76829884,-73.86753192,403,21,035700,4618555,4016400020,QN27,
50137370,POPEYES,Staten Island,2655,RICHMOND AVENUE,10314,9294793028,Chicken,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.58229742,-74.16905259,502,51,027702,5039658,5024000180,SI24,
50139745,REAL FRUIT BUBBLE TEA,Staten Island,2655,RICHMOND AVENUE,10314,2014913450,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,45,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.58229742,-74.16905259,502,51,027702,5039658,5024000180,SI24,
50138922,XINGYUE EATERY,Queens,14952,41ST AVE,11355,9293007288,Chinese,8/27/25,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,31,,,9/5/25,Cycle Inspection / Initial Inspection,40.76243113,-73.81447149,407,20,116700,4114896,4050560025,QN51,
